고객ID ,데이터셋 구분,보험사기자여부,성별,연령,주택가격,거주TYPE,FP경력,고객등록년월,시도구분,직업그룹코드1,직업그룹코드2,추정가구소득1,추정가구소득2,,,,
17345,1,N,1,44,2777,20,N,200402,전남,제조업,2차산업 종사자,2549,3965,,,,
17347,1,N,2,37,3505,20,N,200402,경북,자영업,자영업,2683,7381,,,,
17348,1,N,2,41,11291,20,Y,200402,전북,전문직,의료직 종사자,4261,9224,,,,
17349,1,N,1,51,23333,20,N,200402,경남,사무직,사무직,7906,9689,,,,
17350,1,N,2,26,17361,20,N,200402,대구,전문직,교사,7924,3044,,,,
17353,1,N,1,57,10831,99,N,200403,경남,사무직,기업/단체 임원,0,14497,,,,
17355,1,N,1,37,9861,30,N,200403,전남,기타,학생,0,0,,,,
17356,1,N,2,63,12083,20,N,200403,부산,주부,주부,5432,5392,,,,
17357,1,N,1,38,38319,20,N,200403,울산,서비스,2차산업 종사자,8782,4016,,,,
17360,1,N,2,56,45000,20,N,200403,서울,자영업,자영업,9733,9818,,,,
17362,1,N,2,43,0,,N,200403,대구,전문직,교육관련직,0,8973,,,,
17365,1,N,2,61,35833,20,N,200404,충북,주부,주부,10353,5109,,,,
17366,1,N,1,56,4468,11,N,200404,제주,서비스,2차산업 종사자,4692,4291,,,,
17367,1,N,2,36,13333,20,N,200404,전남,사무직,단순 사무직,0,3090,,,,
17369,1,N,2,34,7570,50,N,200404,경기,기타,학생,2399,2399,,,,
17371,1,N,2,35,12875,30,N,200404,경기,주부,주부,4375,4276,,,,
17372,1,N,1,68,6388,30,N,200404,대전,자영업,자영업,3534,3518,,,,
17375,1,N,2,57,24305,20,N,200404,충남,서비스,2차산업 종사자,9652,3253,,,,
17376,2,,1,35,8750,30,N,200404,인천,사무직,3차산업 종사자,3567,3159,,,,
17377,1,N,1,40,16250,20,N,200405,대구,제조업,2차산업 종사자,4024,4271,,,,
17379,1,N,2,37,20138,20,N,200405,경기,주부,주부,5287,5225,,,,
17380,1,N,1,50,0,,N,200405,제주,사무직,사무직,0,14095,,,,
17381,1,N,1,38,18025,99,N,200405,충남,사무직,공무원,0,4035,,,,
17382,1,N,1,39,8194,30,N,200405,서울,사무직,사무직,4107,4163,,,,
17384,1,N,2,63,17638,20,N,200406,부산,제조업,2차산업 종사자,6307,6244,,,,
17385,1,N,2,31,5669,40,Y,200406,강원,사무직,3차산업 종사자,4679,2917,,,,
17386,1,N,2,65,7522,99,N,200406,충남,자영업,자영업,0,0,,,,
17387,2,,1,47,2798,12,N,200406,광주,사무직,공무원,2603,7255,,,,
17388,1,N,2,27,11111,20,N,200406,경북,기타,학생,3610,3552,,,,
17389,1,N,2,67,42500,20,N,200406,경기,기타,기타,10133,10312,,,,
17390,1,N,2,42,14861,20,N,200406,울산,주부,주부,4938,4258,,,,
17391,1,N,2,47,28750,20,N,200406,울산,주부,주부,7223,5220,,,,
17392,1,N,1,34,24166,20,N,200407,광주,제조업,2차산업 종사자,6430,3844,,,,
17395,1,N,2,33,7222,20,N,200407,인천,사무직,단순 사무직,2971,2774,,,,
17396,1,N,2,38,46527,20,N,200407,서울,사무직,사무직,0,9010,,,,
17399,1,N,1,46,20555,20,N,200408,울산,서비스,2차산업 종사자,5782,5562,,,,
17402,1,N,2,59,4231,11,N,200408,충남,주부,주부,4531,4524,,,,
17403,2,,1,38,3706,12,N,200408,광주,사무직,사무직,2895,8236,,,,
17404,1,N,1,41,8888,20,N,200408,부산,사무직,사무직,3697,4338,,,,
17406,1,N,2,34,6527,20,N,200409,충북,주부,주부,3262,3342,,,,
17408,1,N,2,34,13055,20,N,200409,울산,전문직,의료직 종사자,0,3071,,,,
17409,1,N,2,51,37777,20,N,200409,광주,주부,주부,10193,10049,,,,
17411,1,N,2,70,55972,20,N,200409,대구,주부,주부,10864,10582,,,,
17412,1,N,2,64,17916,20,N,200409,광주,주부,주부,5078,4810,,,,
17413,1,N,1,42,21388,20,N,200409,경북,전문직,전문직,7633,5469,,,,
17415,1,N,2,53,15199,20,N,200410,대전,전문직,종교인/역술인,7659,3989,,,,
17416,1,N,2,38,8368,70,N,200410,인천,전문직,공무원,0,3625,,,,
17417,1,N,2,56,5494,30,N,200410,경기,서비스,3차산업 종사자,4206,4286,,,,
17418,1,Y,2,52,5348,99,N,200410,충남,1차산업,1차산업 종사자,0,7304,,,,
17419,1,N,2,46,0,,N,200410,경남,서비스,3차산업 종사자,0,4049,,,,
17420,2,,1,47,44444,20,N,200410,서울,전문직,전문직,10362,10792,,,,
17421,1,N,1,55,11935,40,N,200411,서울,자영업,자영업,6750,9310,,,,
17424,1,N,2,37,35416,20,N,200411,서울,전문직,전문직,7886,4017,,,,
17425,2,,2,62,28888,20,N,200411,경기,제조업,2차산업 종사자,8069,8310,,,,
17426,1,Y,1,36,7408,50,N,200411,경기,기타,학생,2397,2397,,,,
17427,1,Y,2,57,14100,40,N,200411,서울,기타,3차산업 종사자,6187,6098,,,,
17428,2,,2,49,19027,20,N,200411,인천,주부,주부,7338,5683,,,,
17429,1,N,1,50,11666,20,N,200412,서울,서비스,2차산업 종사자,5484,4792,,,,
17432,1,N,1,55,23333,20,N,200412,전북,자영업,자영업,9931,6112,,,,
17433,1,N,1,37,12777,20,N,200412,경기,자영업,자영업,4272,4066,,,,
17434,1,N,2,60,20555,20,N,200412,울산,자영업,자영업,6214,11276,,,,
17436,1,Y,2,50,10486,99,N,200501,부산,주부,주부,0,6086,,,,
17438,1,N,2,61,7222,30,N,200501,경기,주부,주부,3900,3958,,,,
17441,1,N,1,69,8611,30,N,200502,경기,기타,기타,1972,1953,,,,
17445,1,Y,1,33,6250,30,N,200502,부산,기타,학생,4151,4151,,,,
17446,1,N,2,40,24948,30,N,200503,서울,전문직,의료직 종사자,7599,3788,,,,
17448,2,,2,54,3494,11,N,200503,강원,서비스,3차산업 종사자,4672,3410,,,,
17449,1,N,2,38,22222,20,N,200503,부산,주부,주부,5441,4213,,,,
17452,1,N,1,70,6527,20,N,200503,경기,서비스,2차산업 종사자,2550,2556,,,,
17453,1,N,2,48,52083,20,N,200503,서울,주부,주부,10643,10546,,,,
17454,1,N,2,60,20277,20,N,200504,전북,기타,학생,7800,7891,,,,
17457,2,,2,54,18055,20,Y,200504,부산,주부,주부,6821,4997,,,,
17459,1,N,1,34,0,,N,200504,전북,사무직,사무직,0,3618,,,,
17463,1,N,2,54,6223,12,N,200505,서울,주부,주부,6178,6156,,,,
17464,1,Y,2,59,31111,20,N,200505,경기,주부,주부,10677,5785,,,,
17465,2,,2,47,7916,30,N,200505,경기,주부,주부,3608,5048,,,,
17466,1,N,2,36,10153,40,N,200505,전북,전문직,교육관련직,4555,2993,,,,
17468,1,N,2,53,53055,20,N,200506,경기,주부,주부,10768,10723,,,,
17470,2,,1,63,3244,11,N,200506,충북,자영업,자영업,3447,3400,,,,
17471,1,N,2,35,22657,11,N,200506,경기,주부,주부,4654,3913,,,,
17472,1,N,2,68,0,,N,200507,서울,주부,주부,0,1968,,,,
17475,1,N,2,29,21250,20,N,200507,경기,서비스,예체능계 종사자,5350,3025,,,,
17476,1,N,1,75,5272,13,N,200507,울산,1차산업,1차산업 종사자,1577,3507,,,,
17478,1,Y,2,49,7600,40,N,200507,대구,서비스,3차산업 종사자,3288,9100,,,,
17479,1,N,2,55,28750,20,N,200508,대구,주부,주부,10270,8888,,,,
17481,1,N,2,68,10099,99,N,200508,부산,기타,기타,0,0,,,,
17484,1,N,1,48,13055,20,N,200508,경남,자영업,자영업,5924,9703,,,,
17485,1,N,2,44,21953,11,N,200508,전북,주부,주부,5450,4043,,,,
17487,1,N,2,34,3888,20,N,200508,강원,사무직,단순 사무직,1945,3132,,,,
17488,1,Y,2,44,36944,20,N,200509,경기,주부,주부,8763,4787,,,,
17489,1,N,2,35,7817,13,N,200509,서울,전문직,교육관련직,3223,3286,,,,
17490,1,N,2,73,10277,20,N,200509,경기,주부,주부,0,1225,,,,
17491,1,N,2,61,15000,30,N,200509,경기,주부,주부,5479,5332,,,,
17492,1,N,2,62,25277,20,N,200509,부산,주부,주부,7993,8098,,,,
17493,1,N,2,75,4636,13,N,200509,부산,자영업,자영업,1549,1534,,,,
17495,1,N,2,61,4722,30,N,200509,대전,주부,주부,3339,3497,,,,
17498,1,N,1,35,13250,99,N,200509,경북,사무직,사무직,0,3971,,,,
17499,1,N,2,35,93194,20,N,200509,서울,주부,주부,11941,11792,,,,
17500,1,N,2,53,18221,11,N,200510,경기,주부,주부,6202,6154,,,,
17502,1,N,2,72,15277,20,N,200510,충북,기타,기타,2564,4304,,,,
17503,1,N,2,46,5771,12,N,200510,경남,전문직,교육관련직,3269,2944,,,,
17504,1,N,2,54,7344,40,N,200510,경남,자영업,자영업,5483,8322,,,,
17505,2,,2,44,31944,20,Y,200511,울산,자영업,3차산업 종사자,7750,10219,,,,
17506,1,N,2,30,9722,30,N,200511,경기,사무직,사무직,3266,2878,,,,
17507,1,N,2,57,19151,12,N,200511,서울,주부,주부,7535,4388,,,,
17508,1,N,2,45,11388,20,N,200511,경기,주부,주부,3940,4749,,,,
17509,1,N,1,39,13429,99,N,200511,서울,전문직,전문직,0,4224,,,,
17510,1,N,2,69,26944,20,N,200511,경기,주부,주부,5842,5806,,,,
17511,1,N,2,63,7916,40,N,200511,경남,주부,주부,4227,4186,,,,
17513,1,N,1,43,9583,30,N,200512,인천,사무직,사무직,3937,4098,,,,
17515,1,N,1,50,9027,30,N,200512,경기,제조업,운전직,3297,4622,,,,
17516,1,N,2,71,17330,11,N,200512,충북,자영업,자영업,2488,2449,,,,
17518,1,Y,2,36,18611,20,N,200512,경남,주부,주부,5715,5385,,,,
17519,2,,1,33,7083,30,N,200512,인천,사무직,사무직,3290,3412,,,,
17520,1,N,1,40,7777,20,N,200512,광주,전문직,3차산업 종사자,2940,6705,,,,
17521,2,,1,37,7430,11,N,200512,경북,자영업,자영업,3613,4166,,,,
17522,1,Y,1,58,10770,40,N,200512,경기,사무직,3차산업 종사자,5774,8616,,,,
17524,1,Y,2,42,40555,20,N,200512,경기,주부,주부,9972,5361,,,,
17525,2,,1,52,7563,12,N,200601,울산,서비스,2차산업 종사자,5508,8850,,,,
17527,1,N,1,35,12632,99,N,200601,경기,기타,운전직,0,3892,,,,
17533,1,N,2,35,3472,20,N,200601,전북,전문직,교육관련직,2629,2938,,,,
17539,1,N,1,33,17777,20,N,200602,인천,전문직,전문직,4905,3678,,,,
17540,1,N,2,60,16250,20,N,200602,경남,주부,주부,6113,4796,,,,
17542,1,N,2,64,18888,20,N,200602,경기,주부,주부,6336,6336,,,,
17543,1,N,2,54,16579,12,N,200602,서울,기타,단순 노무직,7061,6937,,,,
17545,1,N,2,61,6601,40,N,200602,경북,자영업,자영업,4860,4781,,,,
17546,1,N,2,56,8358,13,N,200602,서울,주부,주부,5931,5878,,,,
17547,2,,2,31,11684,99,N,200602,부산,기타,학생,0,0,,,,
17551,1,Y,1,57,9950,12,N,200603,부산,서비스,3차산업 종사자,0,3953,,,,
17553,1,N,1,33,2600,12,N,200603,대전,기타,3차산업 종사자,2915,3156,,,,
17556,1,N,2,36,3611,30,N,200603,경북,사무직,기업/단체 임원,2601,7116,,,,
17557,1,Y,2,65,28055,20,N,200603,부산,주부,주부,7544,7801,,,,
17560,2,,2,56,5416,20,N,200604,경북,주부,주부,4753,4052,,,,
17561,2,,2,51,20555,20,N,200604,경기,사무직,기업/단체 임원,7566,12752,,,,
17562,1,N,2,69,10274,30,N,,,,,3011,,,,,
17563,1,N,2,45,31805,20,N,200604,울산,주부,주부,7668,6198,,,,
17565,1,N,1,54,12083,30,N,200605,경기,사무직,사무직,5373,9765,,,,
17566,1,N,2,69,3480,99,N,200605,충북,주부,주부,0,0,,,,
17567,1,N,2,63,40833,30,N,200605,서울,기타,단순 노무직,0,0,,,,
17568,1,N,2,56,13653,40,N,200605,부산,서비스,3차산업 종사자,6583,7639,,,,
17572,2,,2,46,18611,20,N,200605,경기,주부,주부,6052,5174,,,,
17573,2,,2,61,0,,N,200605,경기,자영업,자영업,0,,,,,
17574,1,Y,1,31,15000,20,N,200605,광주,기타,학생,5471,5301,,,,
17575,1,N,2,55,67222,20,N,200606,인천,사무직,단순 사무직,12153,4627,,,,
17576,1,Y,1,60,14861,20,N,200606,경기,자영업,자영업,4944,4773,,,,
17577,1,N,2,33,3472,30,Y,200606,충북,자영업,3차산업 종사자,3725,7952,,,,
17578,1,N,2,62,23773,11,N,200606,경남,주부,주부,7055,6842,,,,
17579,1,Y,2,26,3888,30,N,200606,부산,사무직,사무직,4017,2352,,,,
17580,1,N,1,36,0,,N,200606,제주,전문직,사무직,0,4598,,,,
17581,2,,2,55,19895,12,N,200607,울산,주부,주부,7034,6726,,,,
17582,1,N,2,74,7161,12,N,200607,부산,기타,기타,1661,1635,,,,
17585,1,N,2,48,11527,20,N,200607,부산,주부,주부,4055,4038,,,,
17586,1,N,2,55,21999,40,N,200607,부산,전문직,교육관련직,0,5305,,,,
17588,1,N,2,57,26111,20,N,200608,경기,주부,주부,8994,5263,,,,
17589,1,N,2,68,15763,30,N,200608,부산,자영업,자영업,5183,5113,,,,
17590,1,N,2,43,0,,N,200608,경남,사무직,사무직,0,7909,,,,
17592,1,N,1,46,9638,99,N,200608,충남,사무직,단순 사무직,0,4241,,,,
17593,1,N,1,41,16944,20,N,200608,울산,제조업,2차산업 종사자,5272,4634,,,,
17594,1,N,1,59,18232,12,N,200609,서울,제조업,운전직,7581,4853,,,,
17595,1,N,1,56,4444,20,N,200609,충남,서비스,2차산업 종사자,4152,4265,,,,
17596,1,N,2,64,4861,30,N,200609,충남,주부,주부,2788,2707,,,,
17597,1,N,2,46,13257,12,N,200609,서울,,,0,3782,,,,
17602,1,Y,2,37,5277,20,N,200610,경기,사무직,기업/단체 임원,3448,3456,,,,
17605,1,N,2,36,0,,N,200610,경기,주부,주부,0,3913,,,,
17606,1,N,2,50,25972,20,N,200610,부산,주부,주부,9542,5327,,,,
17607,1,N,1,40,11473,40,N,200610,인천,서비스,3차산업 종사자,4407,4215,,,,
17608,1,N,1,62,33888,20,N,200611,서울,전문직,전문직,7926,,,,,
17609,1,N,1,53,3828,30,N,200611,강원,서비스,3차산업 종사자,5063,4354,,,,
17610,1,N,2,46,19495,20,N,200611,경남,주부,주부,0,0,,,,
17611,1,N,1,42,10138,30,N,200611,서울,서비스,2차산업 종사자,5154,4284,,,,
17613,1,N,1,36,25694,20,N,200611,부산,사무직,사무직,6259,3786,,,,
17617,1,N,1,49,25555,20,N,200612,경기,사무직,사무직,6955,5798,,,,
17619,1,N,2,60,8750,20,N,200612,경기,주부,주부,4345,4310,,,,
17620,1,N,2,45,1059,11,N,200612,전남,기타,3차산업 종사자,2713,3173,,,,
17621,1,N,2,48,3934,40,Y,200612,전남,자영업,3차산업 종사자,5609,7959,,,,
17622,1,N,1,54,3656,13,N,200612,대구,사무직,사무직,4941,8277,,,,
17623,1,N,2,35,16944,20,N,200701,경기,전문직,의료직 종사자,0,7939,,,,
17625,1,N,1,54,8640,12,N,200701,경기,서비스,3차산업 종사자,5501,4128,,,,
17630,1,Y,2,58,18231,40,N,200701,서울,주부,주부,6886,6843,,,,
17631,1,N,2,35,12916,20,N,200701,전북,사무직,단순 사무직,4225,2859,,,,
17632,1,N,1,39,61805,20,N,200701,서울,사무직,사무직,10621,3976,,,,
17634,1,N,2,31,14722,20,N,200702,인천,사무직,사무직,4174,2873,,,,
17635,1,Y,2,38,8921,13,N,200702,서울,서비스,3차산업 종사자,0,3823,,,,
17638,1,N,1,39,17874,11,N,200702,대구,자영업,자영업,4301,5004,,,,
17639,2,,1,39,20000,20,N,200702,경기,사무직,사무직,5287,4357,,,,
17640,2,,1,35,45378,11,N,200703,부산,제조업,운전직,8203,3931,,,,
17643,1,N,2,21,11333,20,N,200703,경기,기타,학생,4772,4698,,,,
17644,1,N,2,45,27361,20,N,200703,부산,주부,주부,6273,5964,,,,
17645,1,Y,2,61,25138,20,N,200703,부산,주부,주부,8242,8164,,,,
17646,1,N,2,31,29377,11,N,200703,경기,사무직,사무직,6804,2987,,,,
17651,1,N,2,57,11666,30,N,200705,서울,자영업,자영업,5103,4059,,,,
17653,1,N,2,40,18333,30,Y,200705,서울,자영업,3차산업 종사자,6701,4160,,,,
17654,1,N,2,54,32638,20,N,200705,경기,주부,주부,9941,5374,,,,
17656,1,N,2,50,65555,20,N,200706,충남,주부,주부,13691,9090,,,,
17659,1,N,2,34,9305,30,N,200707,경기,사무직,사무직,0,3098,,,,
17661,1,N,2,35,17777,20,N,200707,울산,주부,주부,5452,3985,,,,
17663,1,N,2,48,6111,20,N,200708,경북,주부,주부,4051,3850,,,,
17664,2,,2,64,3737,20,N,200708,강원,기타,기타,3613,3793,,,,
17665,1,N,2,33,24444,20,N,200709,경기,사무직,사무직,5830,3010,,,,
17667,2,,2,42,10934,11,N,200709,경남,주부,주부,3966,3843,,,,
17668,1,N,1,35,5348,30,N,200709,대전,제조업,2차산업 종사자,3130,3440,,,,
17671,2,,1,34,6972,12,N,200710,인천,서비스,3차산업 종사자,3619,3528,,,,
17672,1,N,2,33,3322,12,N,200710,인천,주부,주부,2304,3703,,,,
17674,1,Y,1,46,21747,13,N,200711,서울,사무직,기업/단체 임원,5696,10281,,,,
17675,1,N,1,48,14772,40,N,200712,경기,전문직,종교인/역술인,4618,3851,,,,
17679,1,N,1,35,5131,13,N,200801,경기,사무직,3차산업 종사자,3471,3063,,,,
17681,2,,1,48,50416,20,N,200801,인천,사무직,사무직,10447,6027,,,,
17683,1,Y,1,37,5555,20,N,200801,경기,사무직,사무직,2818,3785,,,,
17685,1,N,1,50,16111,20,N,200802,충남,전문직,교사,6494,4987,,,,
17686,1,N,1,37,9205,40,N,200802,경남,서비스,3차산업 종사자,3874,4236,,,,
17688,1,N,1,48,40416,20,N,200802,경남,사무직,공무원,10263,5491,,,,
17692,1,N,1,37,3845,11,N,200803,전남,1차산업,1차산업 종사자,3194,3508,,,,
17693,1,N,1,55,22733,99,N,200803,서울,자영업,자영업,0,5263,,,,
17697,1,N,2,36,21666,20,N,200804,인천,사무직,사무직,6310,3613,,,,
17698,1,N,1,26,11805,20,N,200804,울산,기타,학생,5764,5480,,,,
17701,1,N,2,64,4142,12,Y,200804,충북,자영업,3차산업 종사자,3454,3437,,,,
17702,1,N,2,34,22222,20,N,200804,경기,사무직,사무직,5544,3612,,,,
17704,1,N,2,61,8331,12,N,200806,충북,주부,주부,4840,4738,,,,
17705,1,N,2,29,20416,30,N,200806,서울,사무직,사무직,4337,2905,,,,
17706,1,Y,1,51,13194,20,N,200806,서울,기타,3차산업 종사자,6183,4920,,,,
17708,2,,2,52,12222,20,N,200807,인천,주부,주부,6611,6536,,,,
17709,1,N,2,41,8194,20,N,200808,전남,사무직,사무직,3804,7885,,,,
17711,1,N,1,37,15555,20,N,200808,서울,사무직,사무직,4218,8925,,,,
17712,1,N,2,29,13333,20,N,200808,전북,기타,학생,7047,7072,,,,
17713,1,N,1,44,27777,20,N,200809,경기,서비스,2차산업 종사자,6399,4117,,,,
17714,1,N,2,59,30555,30,N,200809,서울,주부,주부,6917,7041,,,,
17715,2,,2,30,13866,13,N,200809,대전,전문직,의료직 종사자,6126,2985,,,,
17716,1,N,2,31,25694,20,N,200811,경남,주부,주부,7155,7155,,,,
17717,1,Y,2,24,37406,11,N,200811,경남,주부,주부,5301,10639,,,,
17719,1,N,2,35,83333,20,N,200812,서울,전문직,의료직 종사자,0,3345,,,,
17720,1,Y,2,45,0,20,N,200812,서울,사무직,사무직,0,3362,,,,
17722,1,N,1,40,17222,20,N,200901,경남,사무직,사무직,4944,8617,,,,
17723,1,N,1,37,20555,20,N,200901,광주,사무직,사무직,5828,4505,,,,
17724,1,N,1,34,18194,30,N,200901,서울,사무직,사무직,4626,3634,,,,
17725,1,N,1,51,13586,99,N,200901,경기,서비스,2차산업 종사자,0,4907,,,,
17726,1,N,2,42,4384,99,N,200901,충남,주부,주부,0,0,,,,
17727,1,N,2,32,7692,99,N,200902,인천,기타,학생,0,0,,,,
17728,1,N,2,29,6805,30,N,200902,경기,주부,주부,0,0,,,,
17729,1,N,2,27,17777,20,N,200902,경북,서비스,2차산업 종사자,5549,2642,,,,
17731,1,N,2,35,12361,30,N,200903,서울,전문직,전문직,5068,3389,,,,
17732,1,Y,1,43,7726,99,N,200903,강원,제조업,운전직,0,4224,,,,
17733,1,N,2,45,2655,99,N,200903,강원,주부,주부,0,3876,,,,
17736,1,N,2,40,4576,13,N,200903,경남,주부,주부,3276,3121,,,,
17737,2,,2,41,31944,20,N,200903,부산,주부,주부,0,0,,,,
17738,1,N,2,38,46388,20,N,200903,경기,전문직,예체능계 종사자,10534,4408,,,,
17740,1,N,1,38,6666,30,N,200903,인천,전문직,전문직,3036,7751,,,,
17742,1,N,1,40,22361,20,N,200904,서울,사무직,사무직,7627,4337,,,,
17743,1,N,2,38,6388,20,N,200904,전남,주부,주부,3385,5048,,,,
17745,1,N,2,37,5636,40,N,200904,전남,서비스,3차산업 종사자,3468,8015,,,,
17746,1,Y,1,35,1840,12,N,200904,광주,기타,학생,2804,2798,,,,
17748,1,N,2,56,85000,20,N,200904,서울,주부,주부,12698,11513,,,,
17749,2,,2,63,7370,11,N,200904,세종,주부,주부,4158,4058,,,,
17750,1,N,2,36,16525,11,N,200904,충북,주부,주부,4882,4633,,,,
17751,1,N,1,45,5813,12,N,200904,전북,1차산업,1차산업 종사자,5535,4040,,,,
17752,1,N,2,32,6712,20,N,200905,광주,사무직,단순 사무직,3237,3330,,,,
17753,1,N,2,38,7638,20,N,200905,경남,주부,주부,3519,4445,,,,
17755,1,N,1,41,26111,20,N,200905,경기,사무직,사무직,0,4337,,,,
17756,1,N,1,49,7361,30,N,200905,인천,서비스,2차산업 종사자,4982,4670,,,,
17757,1,Y,2,41,8750,20,N,200905,충북,주부,주부,3216,4485,,,,
17759,1,N,2,48,11111,30,N,200905,경기,주부,주부,3775,3614,,,,
17762,1,N,2,23,8135,40,N,200906,경기,서비스,3차산업 종사자,3300,2399,,,,
17763,1,N,1,32,35000,20,N,200906,서울,서비스,예체능계 종사자,8768,3537,,,,
17764,1,Y,2,49,9153,99,Y,200906,전남,주부,주부,0,4056,,,,
17766,1,Y,2,33,16282,50,N,200906,서울,자영업,자영업,5975,3302,,,,
17771,1,N,2,34,23973,13,N,200907,서울,전문직,예체능계 종사자,4212,3810,,,,
17772,1,N,2,37,13333,20,N,200907,전북,자영업,자영업,5291,3801,,,,
17773,2,,1,52,2777,20,N,200908,광주,사무직,사무직,3155,4659,,,,
17774,1,N,2,39,0,,N,200908,서울,주부,주부,0,0,,,,
17775,1,N,2,30,11527,30,N,200908,경기,전문직,의료직 종사자,3817,2868,,,,
17776,1,N,2,36,36111,20,N,200908,경남,전문직,교사,9685,4150,,,,
17777,2,,2,34,2436,13,N,200908,경남,사무직,사무직,3350,3880,,,,
17778,1,N,1,35,18333,30,N,200909,서울,서비스,3차산업 종사자,5008,7424,,,,
17779,1,Y,2,32,8888,20,N,200909,광주,사무직,3차산업 종사자,3232,2704,,,,
17781,1,Y,2,54,9093,12,Y,200909,서울,주부,주부,6641,6560,,,,
17782,1,N,1,42,9444,20,Y,200909,광주,자영업,3차산업 종사자,3213,5260,,,,
17784,1,N,2,35,14444,30,Y,200909,서울,주부,주부,5534,4627,,,,
17785,1,N,2,31,13611,20,N,200910,충북,전문직,대학교수/강사,4998,3073,,,,
17787,1,N,2,37,54027,20,N,200910,서울,전문직,종교인/역술인,9229,3134,,,,
17788,1,N,1,47,4473,99,N,200911,경기,자영업,자영업,0,5288,,,,
17789,1,N,2,34,9959,99,N,200911,제주,전문직,교육관련직,0,2901,,,,
17794,1,N,2,39,41666,20,N,200912,서울,주부,주부,7837,7837,,,,
17795,1,N,1,39,5555,20,Y,201001,광주,자영업,3차산업 종사자,2339,4925,,,,
17804,2,,2,45,2777,30,N,201003,경기,서비스,3차산업 종사자,2972,3039,,,,
17805,2,,2,34,12415,20,N,201003,충남,주부,주부,4406,0,,,,
17807,1,N,2,35,20972,20,N,201004,부산,서비스,예체능계 종사자,4748,3758,,,,
